"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices","2015M04","Potatoes including seeds","Base 2010 = 100","74.11"
"Agricultural Input and Output Price Indices","2015M04","Animal output","Base 2010 = 100","121.926"
"Agricultural Input and Output Price Indices","2015M04","Animals","Base 2010 = 100","135.712"
"Agricultural Input and Output Price Indices","2015M04","Cattle","Base 2010 = 100","143.452"
"Agricultural Input and Output Price Indices","2015M04","Cattle excluding calves","Base 2010 = 100","143.086"
"Agricultural Input and Output Price Indices","2015M04","Calves","Base 2010 = 100","171.01"
"Agricultural Input and Output Price Indices","2015M04","Pigs","Base 2010 = 100","113.23"
"Agricultural Input and Output Price Indices","2015M04","Sheep","Base 2010 = 100","123.14"
"Agricultural Input and Output Price Indices","2015M04","Poultry","Base 2010 = 100","112.037"
"Agricultural Input and Output Price Indices","2015M04","Animal products","Base 2010 = 100","101.018"
"Agricultural Input and Output Price Indices","2015M04","Milk","Base 2010 = 100","100.584"
"Agricultural Input and Output Price Indices","2015M04","Eggs","Base 2010 = 100","106.157"
"Agricultural Input and Output Price Indices","2015M04","Wool","Base 2010 = 100","169.067"
"Agricultural Input and Output Price Indices","2015M04","Agricultural input price index","Base 2010 = 100","112.838"
"Agricultural Input and Output Price Indices","2015M04","Seeds","Base 2010 = 100","116.1"
"Agricultural Input and Output Price Indices","2015M04","Energy","Base 2010 = 100","110.181"
"Agricultural Input and Output Price Indices","2015M04","Electricity","Base 2010 = 100","129.809"
"Agricultural Input and Output Price Indices","2015M04","Motor fuel","Base 2010 = 100","105.046"
"Agricultural Input and Output Price Indices","2015M04","Lubricants","Base 2010 = 100","107.884"
"Agricultural Input and Output Price Indices","2015M04","Fertilisers","Base 2010 = 100","124.93"
"Agricultural Input and Output Price Indices","2015M04","Straight fertilisers","Base 2010 = 100","129.817"
"Agricultural Input and Output Price Indices","2015M04","Compound fertilisers","Base 2010 = 100","122.433"
"Agricultural Input and Output Price Indices","2015M04","PK fertilisers","Base 2010 = 100","104.964"
"Agricultural Input and Output Price Indices","2015M04","NPK fertilisers","Base 2010 = 100","122.825"
"Agricultural Input and Output Price Indices","2015M04","Other fertilisers","Base 2010 = 100","104.397"
"Agricultural Input and Output Price Indices","2015M04","Plant protection products","Base 2010 = 100","99.156"
"Agricultural Input and Output Price Indices","2015M04","Veterinary expenses","Base 2010 = 100","103.728"
"Agricultural Input and Output Price Indices","2015M04","Feeding stuffs","Base 2010 = 100","117.624"
"Agricultural Input and Output Price Indices","2015M04","Straight feeding stuffs","Base 2010 = 100","109.434"
"Agricultural Input and Output Price Indices","2015M04","Compound feeding stuffs","Base 2010 = 100","118.504"
"Agricultural Input and Output Price Indices","2015M04","Compound feeding stuffs for calves","Base 2010 = 100","120.492"
"Agricultural Input and Output Price Indices","2015M04","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","114.798"
"Agricultural Input and Output Price Indices","2015M04","Compound feeding stuffs for pigs","Base 2010 = 100","127.741"
"Agricultural Input and Output Price Indices","2015M04","Compound feeding stuffs for poultry","Base 2010 = 100","120.981"
"Agricultural Input and Output Price Indices","2015M04","Other compound feeding stuffs","Base 2010 = 100","112.958"
"Agricultural Input and Output Price Indices","2015M04","Maintenance of materials and buildings","Base 2010 = 100","98.387"
"Agricultural Input and Output Price Indices","2015M04","Other goods and services","Base 2010 = 100","110.239"
"Agricultural Input and Output Price Indices","2015M05","Agricultural output price index","Base 2010 = 100","117.477"
"Agricultural Input and Output Price Indices","2015M05","Crop output","Base 2010 = 100","100.234"
"Agricultural Input and Output Price Indices","2015M05","Cereals including seeds","Base 2010 = 100","112.193"
"Agricultural Input and Output Price Indices","2015M05","Vegetables","Base 2010 = 100","99.59"
"Agricultural Input and Output Price Indices","2015M05","Potatoes including seeds","Base 2010 = 100","69.85"
"Agricultural Input and Output Price Indices","2015M05","Animal output","Base 2010 = 100","119.723"
"Agricultural Input and Output Price Indices","2015M05","Animals","Base 2010 = 100","135.163"
"Agricultural Input and Output Price Indices","2015M05","Cattle","Base 2010 = 100","142.474"
"Agricultural Input and Output Price Indices","2015M05","Cattle excluding calves","Base 2010 = 100","142.063"
"Agricultural Input and Output Price Indices","2015M05","Calves","Base 2010 = 100","173.44"
"Agricultural Input and Output Price Indices","2015M05","Pigs","Base 2010 = 100","115.591"
"Agricultural Input and Output Price Indices","2015M05","Sheep","Base 2010 = 100","120.52"
"Agricultural Input and Output Price Indices","2015M05","Poultry","Base 2010 = 100","112.037"
"Agricultural Input and Output Price Indices","2015M05","Animal products","Base 2010 = 100","96.308"
"Agricultural Input and Output Price Indices","2015M05","Milk","Base 2010 = 100","95.544"
"Agricultural Input and Output Price Indices","2015M05","Eggs","Base 2010 = 100","106.157"
"Agricultural Input and Output Price Indices","2015M05","Wool","Base 2010 = 100","211.564"
"Agricultural Input and Output Price Indices","2015M05","Agricultural input price index","Base 2010 = 100","113.401"
"Agricultural Input and Output Price Indices","2015M05","Seeds","Base 2010 = 100","116.1"
"Agricultural Input and Output Price Indices","2015M05","Energy","Base 2010 = 100","113.227"
"Agricultural Input and Output Price Indices","2015M05","Electricity","Base 2010 = 100","129.809"
"Agricultural Input and Output Price Indices","2015M05","Motor fuel","Base 2010 = 100","109.041"
"Agricultural Input and Output Price Indices","2015M05","Lubricants","Base 2010 = 100","108.092"
"Agricultural Input and Output Price Indices","2015M05","Fertilisers","Base 2010 = 100","125.274"
"Agricultural Input and Output Price Indices","2015M05","Straight fertilisers","Base 2010 = 100","130.266"
"Agricultural Input and Output Price Indices","2015M05","Compound fertilisers","Base 2010 = 100","122.716"
"Agricultural Input and Output Price Indices","2015M05","PK fertilisers","Base 2010 = 100","105.604"
"Agricultural Input and Output Price Indices","2015M05","NPK fertilisers","Base 2010 = 100","123.101"
"Agricultural Input and Output Price Indices","2015M05","Other fertilisers","Base 2010 = 100","104.397"
"Agricultural Input and Output Price Indices","2015M05","Plant protection products","Base 2010 = 100","98.427"
"Agricultural Input and Output Price Indices","2015M05","Veterinary expenses","Base 2010 = 100","103.728"
"Agricultural Input and Output Price Indices","2015M05","Feeding stuffs","Base 2010 = 100","117.967"
"Agricultural Input and Output Price Indices","2015M05","Straight feeding stuffs","Base 2010 = 100","108.845"
"Agricultural Input and Output Price Indices","2015M05","Compound feeding stuffs","Base 2010 = 100","118.947"
"Agricultural Input and Output Price Indices","2015M05","Compound feeding stuffs for calves","Base 2010 = 100","120.815"
"Agricultural Input and Output Price Indices","2015M05","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","115.575"
"Agricultural Input and Output Price Indices","2015M05","Compound feeding stuffs for pigs","Base 2010 = 100","127.741"
"Agricultural Input and Output Price Indices","2015M05","Compound feeding stuffs for poultry","Base 2010 = 100","120.981"
"Agricultural Input and Output Price Indices","2015M05","Other compound feeding stuffs","Base 2010 = 100","113.397"
"Agricultural Input and Output Price Indices","2015M05","Maintenance of materials and buildings","Base 2010 = 100","98.225"
"Agricultural Input and Output Price Indices","2015M05","Other goods and services","Base 2010 = 100","110.542"
"Agricultural Input and Output Price Indices","2015M06","Agricultural output price index","Base 2010 = 100","118.436"
"Agricultural Input and Output Price Indices","2015M06","Crop output","Base 2010 = 100","104.013"
"Agricultural Input and Output Price Indices","2015M06","Cereals including seeds","Base 2010 = 100","112.193"
"Agricultural Input and Output Price Indices","2015M06","Vegetables","Base 2010 = 100","100.55"
"Agricultural Input and Output Price Indices","2015M06","Potatoes including seeds","Base 2010 = 100","90.07"
"Agricultural Input and Output Price Indices","2015M06","Animal output","Base 2010 = 100","120.314"
"Agricultural Input and Output Price Indices","2015M06","Animals","Base 2010 = 100","137.82"
"Agricultural Input and Output Price Indices","2015M06","Cattle","Base 2010 = 100","146.11"
"Agricultural Input and Output Price Indices","2015M06","Cattle excluding calves","Base 2010 = 100","145.513"
"Agricultural Input and Output Price Indices","2015M06","Calves","Base 2010 = 100","191.06"
"Agricultural Input and Output Price Indices","2015M06","Pigs","Base 2010 = 100","119.275"
"Agricultural Input and Output Price Indices","2015M06","Sheep","Base 2010 = 100","113.59"
"Agricultural Input and Output Price Indices","2015M06","Poultry","Base 2010 = 100","112.094"
"Agricultural Input and Output Price Indices","2015M06","Animal products","Base 2010 = 100","93.766"
"Agricultural Input and Output Price Indices","2015M06","Milk","Base 2010 = 100","92.924"
"Agricultural Input and Output Price Indices","2015M06","Eggs","Base 2010 = 100","106.157"
"Agricultural Input and Output Price Indices","2015M06","Wool","Base 2010 = 100","211.564"
"Agricultural Input and Output Price Indices","2015M06","Agricultural input price index","Base 2010 = 100","112.833"
"Agricultural Input and Output Price Indices","2015M06","Seeds","Base 2010 = 100","116.1"
"Agricultural Input and Output Price Indices","2015M06","Energy","Base 2010 = 100","113.015"
"Agricultural Input and Output Price Indices","2015M06","Electricity","Base 2010 = 100","129.809"
"Agricultural Input and Output Price Indices","2015M06","Motor fuel","Base 2010 = 100","108.761"
"Agricultural Input and Output Price Indices","2015M06","Lubricants","Base 2010 = 100","108.092"
"Agricultural Input and Output Price Indices","2015M06","Fertilisers","Base 2010 = 100","123.122"
"Agricultural Input and Output Price Indices","2015M06","Straight fertilisers","Base 2010 = 100","127.353"
"Agricultural Input and Output Price Indices","2015M06","Compound fertilisers","Base 2010 = 100","121.036"
"Agricultural Input and Output Price Indices","2015M06","PK fertilisers","Base 2010 = 100","105.399"
"Agricultural Input and Output Price Indices","2015M06","NPK fertilisers","Base 2010 = 100","121.387"
"Agricultural Input and Output Price Indices","2015M06","Other fertilisers","Base 2010 = 100","104.397"
"Agricultural Input and Output Price Indices","2015M06","Plant protection products","Base 2010 = 100","98.427"
"Agricultural Input and Output Price Indices","2015M06","Veterinary expenses","Base 2010 = 100","103.728"
"Agricultural Input and Output Price Indices","2015M06","Feeding stuffs","Base 2010 = 100","117.264"
"Agricultural Input and Output Price Indices","2015M06","Straight feeding stuffs","Base 2010 = 100","108.336"
"Agricultural Input and Output Price Indices","2015M06","Compound feeding stuffs","Base 2010 = 100","118.223"
"Agricultural Input and Output Price Indices","2015M06","Compound feeding stuffs for calves","Base 2010 = 100","118.611"
"Agricultural Input and Output Price Indices","2015M06","Compound feeding stuffs for cattle excluding calves","Base 2010 = 100","114.539"
"Agricultural Input and Output Price Indices","2015M06","Compound feeding stuffs for pigs","Base 2010 = 100","127.233"
"Agricultural Input and Output Price Indices","2015M06","Compound feeding stuffs for poultry","Base 2010 = 100","120.981"
"Agricultural Input and Output Price Indices","2015M06","Other compound feeding stuffs","Base 2010 = 100","113.285"
"Agricultural Input and Output Price Indices","2015M06","Maintenance of materials and buildings","Base 2010 = 100","98.353"
"Agricultural Input and Output Price Indices","2015M06","Other goods and services","Base 2010 = 100","110.503"
"Agricultural Input and Output Price Indices","2015M07","Agricultural output price index","Base 2010 = 100","118.512"
"Agricultural Input and Output Price Indices","2015M07","Crop output","Base 2010 = 100","117.007"
"Agricultural Input and Output Price Indices","2015M07","Cereals including seeds","Base 2010 = 100","112.193"
