"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Straight fertilisers","Base 2015=100","74.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound fertilisers","Base 2015=100","81.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","PK fertilisers","Base 2015=100","93.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","NPK fertilisers","Base 2015=100","81.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Other fertilisers","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Plant protection products","Base 2015=100","102.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Veterinary expenses","Base 2015=100","101.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Feeding stuffs","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Straight feeding stuffs","Base 2015=100","98.42"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound feeding stuffs","Base 2015=100","100.08"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound feeding stuffs for calves","Base 2015=100","100.56"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound feeding stuffs for cattle excluding calves","Base 2015=100","100.08"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound feeding stuffs for pigs","Base 2015=100","96.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Compound feeding stuffs for poultry","Base 2015=100","102.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Other compound feeding stuffs","Base 2015=100","102.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Maintenance of materials and buildings","Base 2015=100","104.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M08","Other goods and services","Base 2015=100","100.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Agricultural output price index","Base 2015=100","96.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Crop output","Base 2015=100","107.28"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Cereals including seeds","Base 2015=100","99.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Fruit and Vegetables","Base 2015=100","101.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Potatoes including seeds","Base 2015=100","139.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Animal output","Base 2015=100","95.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Animals","Base 2015=100","95.32"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Cattle","Base 2015=100","91.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Cattle excluding calves","Base 2015=100","90.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Calves","Base 2015=100","137.63"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Pigs","Base 2015=100","111.58"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Sheep","Base 2015=100","98.93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Poultry","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Animal products","Base 2015=100","95.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Milk","Base 2015=100","95.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Eggs","Base 2015=100","97.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Wool","Base 2015=100","68.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Agricultural input price index","Base 2015=100","96.87"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Seeds","Base 2015=100","98.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Energy","Base 2015=100","92.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Electricity","Base 2015=100","94.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Motor fuel","Base 2015=100","91.85"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Lubricants","Base 2015=100","100.43"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Fertilisers","Base 2015=100","78.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Straight fertilisers","Base 2015=100","73.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound fertilisers","Base 2015=100","80.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","PK fertilisers","Base 2015=100","91.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","NPK fertilisers","Base 2015=100","80.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Other fertilisers","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Plant protection products","Base 2015=100","102.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Veterinary expenses","Base 2015=100","101.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Feeding stuffs","Base 2015=100","99.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Straight feeding stuffs","Base 2015=100","97.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound feeding stuffs","Base 2015=100","100.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound feeding stuffs for calves","Base 2015=100","100.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound feeding stuffs for cattle excluding calves","Base 2015=100","100.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound feeding stuffs for pigs","Base 2015=100","96.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Compound feeding stuffs for poultry","Base 2015=100","102.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Other compound feeding stuffs","Base 2015=100","102.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Maintenance of materials and buildings","Base 2015=100","104.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M09","Other goods and services","Base 2015=100","100.42"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Agricultural output price index","Base 2015=100","97.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Crop output","Base 2015=100","103.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Cereals including seeds","Base 2015=100","99.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Fruit and Vegetables","Base 2015=100","101.01"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Potatoes including seeds","Base 2015=100","117.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Animal output","Base 2015=100","96.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Animals","Base 2015=100","93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Cattle","Base 2015=100","88.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Cattle excluding calves","Base 2015=100","88.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Calves","Base 2015=100","131.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Pigs","Base 2015=100","111.13"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Sheep","Base 2015=100","94.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Poultry","Base 2015=100","99.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Animal products","Base 2015=100","102.99"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Milk","Base 2015=100","103.33"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Eggs","Base 2015=100","96.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Wool","Base 2015=100","68.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Agricultural input price index","Base 2015=100","96.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Seeds","Base 2015=100","98.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Energy","Base 2015=100","94.54"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Electricity","Base 2015=100","94.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Motor fuel","Base 2015=100","94.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Lubricants","Base 2015=100","100.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Fertilisers","Base 2015=100","78.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Straight fertilisers","Base 2015=100","73.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound fertilisers","Base 2015=100","80.74"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","PK fertilisers","Base 2015=100","91.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","NPK fertilisers","Base 2015=100","80.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Other fertilisers","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Plant protection products","Base 2015=100","102.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Veterinary expenses","Base 2015=100","101.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Feeding stuffs","Base 2015=100","99.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Straight feeding stuffs","Base 2015=100","96.4"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound feeding stuffs","Base 2015=100","99.74"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound feeding stuffs for calves","Base 2015=100","101.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound feeding stuffs for cattle excluding calves","Base 2015=100","99.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound feeding stuffs for pigs","Base 2015=100","96.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Compound feeding stuffs for poultry","Base 2015=100","102.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Other compound feeding stuffs","Base 2015=100","101.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Maintenance of materials and buildings","Base 2015=100","103.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M10","Other goods and services","Base 2015=100","100.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Agricultural output price index","Base 2015=100","99.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Crop output","Base 2015=100","101.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Cereals including seeds","Base 2015=100","99.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Fruit and Vegetables","Base 2015=100","101.06"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Potatoes including seeds","Base 2015=100","109.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Animal output","Base 2015=100","98.99"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Animals","Base 2015=100","91.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Cattle","Base 2015=100","87.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Cattle excluding calves","Base 2015=100","87.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Calves","Base 2015=100","121.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Pigs","Base 2015=100","108.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Sheep","Base 2015=100","93.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Poultry","Base 2015=100","100.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Animal products","Base 2015=100","109.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Milk","Base 2015=100","110.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Eggs","Base 2015=100","96.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Wool","Base 2015=100","68.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2016M11","Agricultural input price index","Base 2015=100","96.84"
